589367|"331254"|"657964"|"19286118"
154004|"331255"|"657964"|"19286237"
19981|"331256"|"657964"|"19286119"
431|"331258"|"657964"|"19286248"
2414|"331259"|"657964"|"19286120"
24620|"331267"|"657964"|"19286121"
81756|"331268"|"657964"|"19286122"
7589|"331269"|"657964"|"19286123"
92509|"331270"|"657964"|"19286124"
36746|"331271"|"657964"|"19286125"
256534|"331272"|"657964"|"19286126"
150363|"331273"|"657964"|"19286129"
3600|"331274"|"657964"|"19286130"
3029|"331275"|"657964"|"19286131"
65582|"331276"|"657964"|"19286132"
176566|"331277"|"657964"|"19286133"
2299|"331278"|"657964"|"19286249"
125|"331279"|"657964"|"19286250"
3479|"331280"|"657964"|"19286251"
335|"331281"|"657964"|"19286252"
1261881|"331282"|"657964"|"19286134"
11497|"331283"|"657964"|"19286135"
139430|"331285"|"657964"|"19286136"
178570|"331286"|"657964"|"19286137"
231261|"331287"|"657964"|"19286138"
28667|"331288"|"657964"|"19286139"
221183|"331289"|"657964"|"19286141"
70234|"331290"|"657964"|"19286142"
4830|"331291"|"657964"|"19286144"
22384|"331292"|"657964"|"19286145"
36407|"331293"|"657964"|"19286146"
114344|"331294"|"657964"|"19286147"
316849|"331295"|"657964"|"19286151"
23361|"331296"|"657964"|"19286152"
37102|"331297"|"657964"|"19286153"
50786|"331298"|"657964"|"19286154"
7364|"331299"|"657964"|"19286155"
4138|"331300"|"657964"|"19286156"
45594|"331301"|"657964"|"19286159"
4719|"331302"|"657964"|"19286160"
57587|"331303"|"657964"|"19286161"
16982|"331304"|"657964"|"19286162"
97770|"331305"|"657964"|"19286163"
7739|"331306"|"657964"|"19286164"
388238|"331307"|"657964"|"19286165"
84451|"331308"|"657964"|"19286166"
33686|"331309"|"657964"|"19286167"
40137|"331310"|"657964"|"19286168"
19736|"331311"|"657964"|"19286169"
221037|"331312"|"657964"|"19286170"
233221|"331313"|"657964"|"19286171"
13089|"331314"|"657964"|"19286172"
19473|"331315"|"657964"|"19286173"
60135|"331317"|"657964"|"19286174"
22265|"331318"|"657964"|"19286175"
2|"331320"|"657964"|"19286176"
296290|"331322"|"657964"|"19286177"
135744|"331323"|"657964"|"19286178"
4798|"331324"|"657964"|"19286179"
88526|"331325"|"657964"|"19286180"
370|"331326"|"657964"|"19286181"
28496|"331327"|"657964"|"19286183"
154137|"331328"|"657964"|"19286184"
4476|"331329"|"657964"|"19286185"
16807|"331330"|"657964"|"19286186"
17939|"331333"|"657964"|"19286187"
11606|"331334"|"657964"|"19286188"
62743|"331335"|"657964"|"19286189"
9844|"331336"|"657964"|"19286190"
47127|"331338"|"657964"|"19286191"
865|"331339"|"657964"|"19286192"
8377|"331341"|"657964"|"19286193"
842|"331342"|"657964"|"19286194"
16175|"331343"|"657964"|"19286195"
2122|"331344"|"657964"|"19286255"
10456|"331345"|"657964"|"19286196"
38700|"331346"|"657964"|"19286197"
11658|"331347"|"657964"|"19286198"
99521|"331348"|"657964"|"19286199"
66266|"331349"|"657964"|"19286200"
51285|"331350"|"657964"|"19286201"
44083|"331351"|"657964"|"19286202"
1990|"331352"|"657964"|"19286203"
30258|"331353"|"657964"|"19286204"
26499|"331355"|"657964"|"19286205"
18576|"331356"|"657964"|"19286206"
41915|"331357"|"657964"|"19286207"
34134|"331358"|"657964"|"19286208"
11|"331359"|"657964"|"19286209"
9186|"331360"|"657964"|"19286210"
63270|"331361"|"657964"|"19286212"
80075|"331362"|"657964"|"19286213"
12394|"331363"|"657964"|"19286256"
53527|"331364"|"657964"|"19286214"
145601|"331365"|"657964"|"19286215"
32243|"331367"|"657964"|"19286216"
82227|"331368"|"657964"|"19286217"
677157|"331369"|"657964"|"19286218"
33713|"331370"|"657964"|"19286219"
1|"331371"|"657964"|"19286242"
58644|"331372"|"657964"|"19286226"
42854|"331373"|"657964"|"19286227"
158002|"331374"|"657964"|"19286229"
86136|"331375"|"657964"|"19286230"
87035|"331376"|"657964"|"19286231"
2303|"331377"|"657964"|"19286232"
21427|"331378"|"657964"|"19286233"
1680|"331379"|"657964"|"19286234"
16637|"331380"|"657964"|"19286143"
24843|"331381"|"657964"|"19286116"
51262|"331382"|"657964"|"19286039"
6028|"331383"|"657964"|"19286158"
14465|"331384"|"657964"|"19286157"
24015|"331385"|"657964"|"19286128"
182690|"331386"|"657964"|"19286127"
1339|"331387"|"657964"|"19286150"
256064|"331388"|"657964"|"19286149"
182320|"331389"|"657964"|"19286148"
41242|"331390"|"657964"|"19286221"
199046|"331391"|"657964"|"19286220"
13416|"331392"|"657964"|"19286211"
8684|"331393"|"657964"|"19286223"
114051|"331394"|"657964"|"19286222"
40505|"331395"|"657964"|"19286225"
291369|"331396"|"657964"|"19286224"
58651|"331397"|"657964"|"19286228"
58341|"331398"|"657964"|"19286045"
2964|"331399"|"657964"|"19286044"
24847|"331400"|"657964"|"19286054"
8512|"331401"|"657964"|"19286053"
2379|"331402"|"657964"|"19286056"
6258|"331403"|"657964"|"19286055"
1072|"331404"|"657964"|"19286240"
11054|"331405"|"657964"|"19286060"
5396|"331406"|"657964"|"19286059"
57919|"331408"|"657964"|"19286083"
1064|"331409"|"657964"|"19286082"
5484|"331410"|"657964"|"19286087"
48767|"331411"|"657964"|"19286086"
23633|"331412"|"657964"|"19286085"
827533|"331413"|"657964"|"19286084"
56723|"331444"|"657964"|"19286257"
41382|"331445"|"657964"|"19286258"
26463|"331446"|"657964"|"19286140"
101791|"331447"|"657964"|"19286253"
27716|"331448"|"657964"|"19286182"
7320|"331449"|"657964"|"19286254"
6676|"331451"|"657964"|"19286244"
63296|"331452"|"657964"|"19286071"
34403|"331453"|"657964"|"19286247"
177|"331454"|"657964"|"19286090"
11123|"331455"|"657964"|"19286245"
|"331467"|"657964"|"19286241"
|"331479"|"657964"|"19286235"
|"331488"|"657964"|"19286236"
|"331492"|"657964"|"19286239"
256064|"331506"|"657964"|"19286238"
752|"331258"|"677293"|"19262859"
4979|"331262"|"677293"|"19262860"
409|"331263"|"677293"|"19262861"
|"331466"|"677293"|"19262858"
3359|"331258"|"677294"|"19272498"
343|"331262"|"677294"|"19272499"
2851|"331263"|"677294"|"19272500"
244|"331265"|"677294"|"19272501"
663|"331266"|"677294"|"19272502"
|"331466"|"677294"|"19272497"
1207|"331258"|"677295"|"19279755"
6646|"331262"|"677295"|"19279756"
796|"331263"|"677295"|"19279757"
|"331466"|"677295"|"19279754"
5238|"331258"|"677296"|"19268288"
3931|"331263"|"677296"|"19268289"
23618|"331266"|"677296"|"19268290"
|"331466"|"677296"|"19268287"
5510|"331258"|"677297"|"19284398"
31|"331263"|"677297"|"19284399"
|"331466"|"677297"|"19284397"
63840|"331258"|"677298"|"19262853"
0|"331262"|"677298"|"19262854"
517|"331263"|"677298"|"19262855"
795|"331265"|"677298"|"19262856"
2272|"331266"|"677298"|"19262857"
|"331466"|"677298"|"19262852"
8569|"331258"|"677299"|"19278394"
3075|"331263"|"677299"|"19278395"
17729|"331264"|"677299"|"19278396"
297|"331265"|"677299"|"19278397"
|"331466"|"677299"|"19278393"
17427|"331263"|"677300"|"19262849"
15|"331264"|"677300"|"19262850"
433|"331266"|"677300"|"19262851"
|"331466"|"677300"|"19262848"
11521|"331258"|"677301"|"19268028"
125657|"331263"|"677301"|"19268029"
2|"331264"|"677301"|"19268030"
15|"331265"|"677301"|"19268031"
4029|"331266"|"677301"|"19268032"
|"331466"|"677301"|"19268027"
6420|"331258"|"677302"|"19284181"
2110|"331262"|"677302"|"19284182"
9517|"331263"|"677302"|"19284183"
206|"331264"|"677302"|"19284184"
19287|"331265"|"677302"|"19284185"
|"331466"|"677302"|"19284180"
863|"331258"|"677303"|"19268034"
18269|"331262"|"677303"|"19268035"
684|"331263"|"677303"|"19268036"
19|"331264"|"677303"|"19268037"
4544|"331265"|"677303"|"19268038"
783|"331266"|"677303"|"19268039"
|"331466"|"677303"|"19268033"
0|"331258"|"677304"|"19279759"
3001|"331262"|"677304"|"19279760"
4070|"331266"|"677304"|"19279761"
|"331466"|"677304"|"19279758"
1547|"331258"|"677305"|"19262998"
23399|"331262"|"677305"|"19262999"
1|"331264"|"677305"|"19263000"
972|"331265"|"677305"|"19263001"
4248|"331266"|"677305"|"19263002"
|"331466"|"677305"|"19262997"
16|"331258"|"677306"|"19272504"
15168|"331262"|"677306"|"19272505"
193|"331263"|"677306"|"19272506"
90|"331264"|"677306"|"19272507"
959|"331265"|"677306"|"19272508"
|"331466"|"677306"|"19272503"
47858|"331258"|"677307"|"19262842"
676|"331262"|"677307"|"19262843"
59|"331263"|"677307"|"19262844"
1445|"331264"|"677307"|"19262845"
2819|"331265"|"677307"|"19262846"
6970|"331266"|"677307"|"19262847"
|"331466"|"677307"|"19262841"
3328|"331258"|"677308"|"19265287"
111|"331262"|"677308"|"19265288"
3194|"331263"|"677308"|"19265289"
2978|"331264"|"677308"|"19265290"
700|"331265"|"677308"|"19265291"
18353|"331266"|"677308"|"19265292"
|"331466"|"677308"|"19265286"
2|"331258"|"677309"|"19279763"
115|"331262"|"677309"|"19279764"
2385|"331263"|"677309"|"19279765"
11289|"331264"|"677309"|"19279766"
202|"331265"|"677309"|"19279767"
32335|"331266"|"677309"|"19279768"
|"331466"|"677309"|"19279762"
2181|"331258"|"677310"|"19265294"
2143|"331262"|"677310"|"19265295"
0|"331264"|"677310"|"19265296"
575|"331265"|"677310"|"19265297"
3430|"331266"|"677310"|"19265298"
|"331466"|"677310"|"19265293"
7|"331258"|"677311"|"19272510"
74430|"331263"|"677311"|"19272511"
16812|"331264"|"677311"|"19272512"
5|"331265"|"677311"|"19272513"
10964|"331266"|"677311"|"19272514"
|"331466"|"677311"|"19272509"
5006|"331258"|"677312"|"19262835"
1076|"331262"|"677312"|"19262836"
649|"331263"|"677312"|"19262837"
2611|"331264"|"677312"|"19262838"
32703|"331265"|"677312"|"19262839"
10180|"331266"|"677312"|"19262840"
|"331466"|"677312"|"19262834"
5|"331262"|"677313"|"19272516"
3255|"331263"|"677313"|"19272517"
1402|"331265"|"677313"|"19272518"
|"331466"|"677313"|"19272515"
6146|"331258"|"677314"|"19279770"
10764|"331262"|"677314"|"19279771"
2611|"331263"|"677314"|"19279772"
9434|"331265"|"677314"|"19279773"
|"331466"|"677314"|"19279769"
525|"331257"|"677315"|"19269379"
2837|"331258"|"677315"|"19269380"
7671|"331262"|"677315"|"19269381"
0|"331263"|"677315"|"19269382"
1326|"331265"|"677315"|"19269383"
|"331466"|"677315"|"19269378"
37|"331257"|"677316"|"19285494"
107089|"331258"|"677316"|"19285495"
25|"331260"|"677316"|"19285496"
5659|"331262"|"677316"|"19285497"
295|"331263"|"677316"|"19285498"
465|"331264"|"677316"|"19285499"
1519|"331265"|"677316"|"19285500"
233|"331266"|"677316"|"19285501"
|"331466"|"677316"|"19285493"
51|"331257"|"677317"|"19263004"
20973|"331258"|"677317"|"19263005"
127|"331262"|"677317"|"19263006"
194|"331265"|"677317"|"19263007"
|"331466"|"677317"|"19263003"
33245|"331257"|"677318"|"19278399"
5524|"331258"|"677318"|"19278400"
68|"331260"|"677318"|"19278402"
214|"331262"|"677318"|"19278404"
120846|"331263"|"677318"|"19278405"
5904|"331265"|"677318"|"19278406"
3061|"331266"|"677318"|"19278407"
3125|"331441"|"677318"|"19278401"
8|"331443"|"677318"|"19278403"
|"331466"|"677318"|"19278398"
315|"331257"|"677319"|"19262830"
173|"331258"|"677319"|"19262831"
15632|"331260"|"677319"|"19262832"
487|"331265"|"677319"|"19262833"
|"331466"|"677319"|"19262829"
3|"331258"|"677320"|"19268041"
28130|"331260"|"677320"|"19268042"
238|"331263"|"677320"|"19268043"
101|"331265"|"677320"|"19268044"
160|"331266"|"677320"|"19268045"
|"331466"|"677320"|"19268040"
7568|"331258"|"677321"|"19284187"
0|"331260"|"677321"|"19284188"
6285|"331263"|"677321"|"19284189"
9119|"331264"|"677321"|"19284190"
4834|"331265"|"677321"|"19284191"
19070|"331266"|"677321"|"19284192"
|"331466"|"677321"|"19284186"
5562|"331257"|"677322"|"19268047"
9553|"331258"|"677322"|"19268048"
1426|"331260"|"677322"|"19268050"
137|"331262"|"677322"|"19268052"
2744|"331263"|"677322"|"19268053"
404|"331264"|"677322"|"19268054"
148842|"331265"|"677322"|"19268055"
8|"331441"|"677322"|"19268049"
15398|"331443"|"677322"|"19268051"
|"331466"|"677322"|"19268046"
50314|"331263"|"677323"|"19284194"
6220|"331264"|"677323"|"19284195"
|"331466"|"677323"|"19284193"
865|"331257"|"677324"|"19262825"
1125|"331260"|"677324"|"19262827"
17|"331263"|"677324"|"19262828"
4558|"331441"|"677324"|"19262826"
|"331466"|"677324"|"19262824"
936|"331263"|"677325"|"19278410"
5710|"331266"|"677325"|"19278411"
13845|"331441"|"677325"|"19278409"
|"331466"|"677325"|"19278408"
249|"331263"|"677326"|"19262822"
94|"331265"|"677326"|"19262823"
10079|"331441"|"677326"|"19262821"
|"331466"|"677326"|"19262820"
6752|"331257"|"677327"|"19268057"
10093|"331260"|"677327"|"19268060"
110694|"331261"|"677327"|"19268063"
2935|"331440"|"677327"|"19268059"
1223|"331441"|"677327"|"19268058"
33106|"331442"|"677327"|"19268062"
981886|"331443"|"677327"|"19268061"
|"331466"|"677327"|"19268056"
1|"331257"|"677328"|"19285503"
92619|"331260"|"677328"|"19285506"
32|"331261"|"677328"|"19285508"
1812|"331440"|"677328"|"19285505"
32|"331441"|"677328"|"19285504"
4738|"331443"|"677328"|"19285507"
|"331466"|"677328"|"19285502"
624|"331260"|"677329"|"19269387"
161479|"331261"|"677329"|"19269390"
45774|"331440"|"677329"|"19269386"
1545|"331441"|"677329"|"19269385"
83144|"331442"|"677329"|"19269389"
15198|"331443"|"677329"|"19269388"
|"331466"|"677329"|"19269384"
52173|"331257"|"677330"|"19276726"
24|"331258"|"677330"|"19276727"
260|"331260"|"677330"|"19276728"
2449|"331442"|"677330"|"19276730"
126|"331443"|"677330"|"19276729"
|"331466"|"677330"|"19276725"
1170|"331257"|"677331"|"19263009"
16|"331260"|"677331"|"19263012"
60261|"331261"|"677331"|"19263015"
20653|"331440"|"677331"|"19263011"
4293|"331441"|"677331"|"19263010"
63561|"331442"|"677331"|"19263014"
2336|"331443"|"677331"|"19263013"
|"331466"|"677331"|"19263008"
5|"331260"|"677332"|"19276734"
8146|"331261"|"677332"|"19276737"
58838|"331440"|"677332"|"19276733"
516|"331441"|"677332"|"19276732"
26835|"331442"|"677332"|"19276736"
6538|"331443"|"677332"|"19276735"
|"331466"|"677332"|"19276731"
4|"331258"|"677333"|"19285510"
114769|"331260"|"677333"|"19285513"
1865|"331261"|"677333"|"19285516"
147|"331263"|"677333"|"19285517"
5194|"331440"|"677333"|"19285512"
4934|"331441"|"677333"|"19285511"
22900|"331442"|"677333"|"19285515"
977|"331443"|"677333"|"19285514"
|"331466"|"677333"|"19285509"
35|"331258"|"677334"|"19269392"
4|"331260"|"677334"|"19269395"
37|"331263"|"677334"|"19269396"
5626|"331440"|"677334"|"19269394"
50230|"331441"|"677334"|"19269393"
|"331466"|"677334"|"19269391"
127|"331260"|"677335"|"19285520"
56583|"331263"|"677335"|"19285521"
54|"331441"|"677335"|"19285519"
|"331466"|"677335"|"19285518"
40406|"331257"|"677336"|"19262817"
5|"331258"|"677336"|"19262818"
27|"331443"|"677336"|"19262819"
|"331466"|"677336"|"19262816"
6383|"331261"|"677337"|"19276740"
15669|"331441"|"677337"|"19276739"
|"331466"|"677337"|"19276738"
29|"331257"|"677338"|"19262812"
23331|"331258"|"677338"|"19262813"
20|"331260"|"677338"|"19262815"
85|"331441"|"677338"|"19262814"
|"331466"|"677338"|"19262811"
60|"331261"|"677339"|"19269399"
8394|"331441"|"677339"|"19269398"
|"331466"|"677339"|"19269397"
255|"331260"|"677340"|"19285525"
134|"331261"|"677340"|"19285527"
20|"331263"|"677340"|"19285528"
9074|"331440"|"677340"|"19285524"
83554|"331441"|"677340"|"19285523"
11439|"331442"|"677340"|"19285526"
|"331466"|"677340"|"19285522"
9951|"331442"|"677341"|"19269402"
177|"331443"|"677341"|"19269401"
|"331466"|"677341"|"19269400"
146|"331260"|"677342"|"19284198"
4824|"331261"|"677342"|"19284199"
141719|"331441"|"677342"|"19284197"
|"331466"|"677342"|"19284196"
2610|"331257"|"677343"|"19262806"
7|"331258"|"677343"|"19262807"
30835|"331260"|"677343"|"19262809"
9|"331440"|"677343"|"19262808"
347|"331443"|"677343"|"19262810"
|"331466"|"677343"|"19262805"
32|"331257"|"677344"|"19278413"
21092|"331260"|"677344"|"19278414"
|"331466"|"677344"|"19278412"
2789|"331440"|"677345"|"19263017"
1391|"331443"|"677345"|"19263018"
|"331466"|"677345"|"19263016"
32764|"331257"|"677346"|"19268065"
1719|"331260"|"677346"|"19268067"
5060|"331440"|"677346"|"19268066"
19|"331443"|"677346"|"19268068"
|"331466"|"677346"|"19268064"
